"viagem_id","faturamento","km_rodado","data_inicio","motorista_id","cliente_id"
"701","1246","156","2016-04-21","2","24"
"702","519","65","2016-04-22","2","9"
"703","3843","481","2016-04-23","2","24"
"704","2037","255","2016-04-24","2","19"
"705","527","66","2016-04-25","2","16"
"706","2157","270","2016-04-26","2","16"
"707","1310","164","2016-04-27","2","20"
"708","3060","383","2016-04-28","2","12"
"709","1038","130","2016-04-29","2","4"
"710","3899","488","2016-04-30","2","3"
"711","3843","481","2016-05-01","2","24"
"712","719","90","2016-05-02","2","17"
"713","687","86","2016-05-03","2","21"
"714","3811","477","2016-05-04","2","6"
"715","3619","453","2016-05-05","2","9"
"716","1286","161","2016-05-06","2","11"
"717","3619","453","2016-05-07","2","17"
"718","591","74","2016-05-08","2","4"
"719","3723","466","2016-05-09","2","23"
"720","3251","407","2016-05-10","2","7"
"721","3539","443","2016-05-11","2","11"
"722","1885","236","2016-05-12","2","6"
"723","4058","508","2016-05-13","2","3"
"724","910","114","2016-05-14","2","19"
"725","3427","429","2016-05-15","2","13"
"726","2197","275","2016-05-16","2","18"
"727","2365","296","2016-05-17","2","11"
"728","3395","425","2016-05-18","2","10"
"729","4434","555","2016-05-19","2","21"
"730","2844","356","2016-05-20","2","14"
"731","4474","560","2016-05-21","2","16"
"732","1829","229","2016-05-22","2","11"
"733","1869","234","2016-05-23","2","24"
"734","846","106","2016-05-24","2","2"
"735","775","97","2016-05-25","2","21"
"736","4778","598","2016-05-26","2","23"
"737","3907","489","2016-05-27","2","11"
"738","3307","414","2016-05-28","2","3"
"739","4746","594","2016-05-29","2","17"
"740","3987","499","2016-05-30","2","10"
"741","2908","364","2016-05-31","2","20"
"742","4770","597","2016-06-01","2","6"
"743","2844","356","2016-06-02","2","23"
"744","2013","252","2016-06-03","2","9"
"745","1550","194","2016-06-04","2","12"
"746","1733","217","2016-06-05","2","3"
"747","2820","353","2016-06-06","2","8"
"748","3116","390","2016-06-07","2","12"
"749","1014","127","2016-06-08","2","19"
"750","1837","230","2016-06-09","2","1"
"751","2828","354","2016-06-10","2","6"
"752","830","104","2016-06-11","2","4"
"753","1414","177","2016-06-12","2","7"
"754","2980","373","2016-06-13","2","1"
"755","1254","157","2016-06-14","2","17"
"756","4410","552","2016-06-15","2","21"
"757","3052","382","2016-06-16","2","6"
"758","3044","381","2016-06-17","2","1"
"759","3723","466","2016-06-18","2","14"
"760","4666","584","2016-06-19","2","14"
"761","4274","535","2016-06-20","2","18"
"762","3267","409","2016-06-21","2","22"
"763","4042","506","2016-06-22","2","20"
"764","2476","310","2016-06-23","2","11"
"765","2596","325","2016-06-24","2","23"
"766","1510","189","2016-06-25","2","22"
"767","2237","280","2016-06-26","2","17"
"768","814","102","2016-06-27","2","18"
"769","2229","279","2016-06-28","2","8"
"770","3515","440","2016-06-29","2","23"
"771","2964","371","2016-06-30","2","15"
"772","599","75","2016-07-01","2","9"
"773","1278","160","2016-07-02","2","1"
"774","1925","241","2016-07-03","2","15"
"775","4714","590","2016-07-04","2","12"
"776","791","99","2016-07-05","2","8"
"777","1709","214","2016-07-06","2","18"
"778","3683","461","2016-07-07","2","22"
"779","4018","503","2016-07-08","2","7"
"780","3667","459","2016-07-09","2","11"
"781","4674","585","2016-07-10","2","24"
"782","2588","324","2016-07-11","2","15"
"783","4098","513","2016-07-12","2","3"
"784","1022","128","2016-07-13","2","17"
"785","1733","217","2016-07-14","2","23"
"786","3891","487","2016-07-15","2","22"
"787","3028","379","2016-07-16","2","13"
"788","2085","261","2016-07-17","2","12"
"789","1534","192","2016-07-18","2","18"
"790","1014","127","2016-07-19","2","19"
"791","4354","545","2016-07-20","2","15"
"792","3395","425","2016-07-21","2","1"
"793","607","76","2016-07-22","2","24"
"794","4554","570","2016-07-23","2","3"
"795","1989","249","2016-07-24","2","23"
"796","1981","248","2016-07-25","2","3"
"797","4122","516","2016-07-26","2","18"
"798","1542","193","2016-07-27","2","14"
"799","1885","236","2016-07-28","2","7"
"800","3251","407","2016-07-29","2","9"
"801","2189","274","2016-07-30","2","22"
"802","2852","357","2016-07-31","2","20"
"803","1022","128","2016-08-01","2","15"
"804","878","110","2016-08-02","2","22"
"805","551","69","2016-08-03","2","13"
"806","1917","240","2016-08-04","2","14"
"807","1677","210","2016-08-05","2","10"
"808","4114","515","2016-08-06","2","13"
"809","4770","597","2016-08-07","2","7"
"810","2460","308","2016-08-08","2","20"
"811","926","116","2016-08-09","2","1"
"812","1997","250","2016-08-10","2","13"
"813","4242","531","2016-08-11","2","21"
"814","3787","474","2016-08-12","2","9"
"815","4362","546","2016-08-13","2","6"
"816","958","120","2016-08-14","2","24"
"817","2804","351","2016-08-15","2","8"
"818","3387","424","2016-08-16","2","3"
"819","2660","333","2016-08-17","2","21"
"820","2868","359","2016-08-18","2","22"
"821","3052","382","2016-08-19","2","8"
"822","1661","208","2016-08-20","2","3"
"823","4778","598","2016-08-21","2","9"
"824","543","68","2016-08-22","2","13"
"825","1238","155","2016-08-23","2","10"
"826","4578","573","2016-08-24","2","16"
"827","2253","282","2016-08-25","2","6"
"828","1086","136","2016-08-26","2","23"
"829","527","66","2016-08-27","2","16"
"830","3507","439","2016-08-28","2","5"
"831","1653","207","2016-08-29","2","8"
"832","3331","417","2016-08-30","2","17"
"833","2053","257","2016-08-31","2","6"
"834","4370","547","2016-09-01","2","15"
"835","1414","177","2016-09-02","2","8"
"836","1749","219","2016-09-03","2","4"
"837","3203","401","2016-09-04","2","24"
"838","1917","240","2016-09-05","2","10"
"839","2093","262","2016-09-06","2","10"
"840","1749","219","2016-09-07","2","12"
"841","2173","272","2016-09-08","2","19"
"842","2772","347","2016-09-09","2","10"
"843","3851","482","2016-09-10","2","4"
"844","1542","193","2016-09-11","2","22"
"845","3267","409","2016-09-12","2","14"
"846","1645","206","2016-09-13","2","8"
"847","1326","166","2016-09-14","2","21"
"848","1957","245","2016-09-15","2","1"
"849","2077","260","2016-09-16","2","19"
"850","1142","143","2016-09-17","2","15"
"851","870","109","2016-09-18","2","24"
"852","918","115","2016-09-19","2","14"
"853","3539","443","2016-09-20","2","9"
"854","2532","317","2016-09-21","2","24"
"855","862","108","2016-09-22","2","6"
"856","3227","404","2016-09-23","2","3"
"857","1925","241","2016-09-24","2","6"
"858","1981","248","2016-09-25","2","16"
"859","2564","321","2016-09-26","2","14"
"860","4738","593","2016-09-27","2","18"
"861","2013","252","2016-09-28","2","13"
"862","1126","141","2016-09-29","2","12"
"863","3555","445","2016-09-30","2","3"
"864","2452","307","2016-10-01","2","5"
"865","1510","189","2016-10-02","2","6"
"866","2724","341","2016-10-03","2","6"
"867","4402","551","2016-10-04","2","21"
"868","862","108","2016-10-05","2","13"
"869","1430","179","2016-10-06","2","8"
"870","2708","339","2016-10-07","2","2"
"871","3643","456","2016-10-08","2","21"
"872","3467","434","2016-10-09","2","18"
"873","3883","486","2016-10-10","2","18"
"874","1885","236","2016-10-11","2","12"
"875","2013","252","2016-10-12","2","3"
"876","3995","500","2016-10-13","2","17"
"877","1869","234","2016-10-14","2","18"
"878","4450","557","2016-10-15","2","22"
"879","3547","444","2016-10-16","2","17"
"880","1781","223","2016-10-17","2","15"
"881","1590","199","2016-10-18","2","21"
"882","4050","507","2016-10-19","2","11"
"883","2868","359","2016-10-20","2","10"
"884","2141","268","2016-10-21","2","22"
"885","3507","439","2016-10-22","2","7"
"886","543","68","2016-10-23","2","4"
"887","2860","358","2016-10-24","2","13"
"888","3675","460","2016-10-25","2","14"
"889","2588","324","2016-10-26","2","18"
"890","2029","254","2016-10-27","2","10"
"891","1494","187","2016-10-28","2","13"
"892","1342","168","2016-10-29","2","6"
"893","3779","473","2016-10-30","2","14"
"894","1198","150","2016-10-31","2","16"
"895","3060","383","2016-11-01","2","15"
"896","3076","385","2016-11-02","2","11"
"897","3459","433","2016-11-03","2","24"
"898","2397","300","2016-11-04","2","19"
"899","838","105","2016-11-05","2","4"
"900","1805","226","2016-11-06","2","21"
"901","4530","567","2016-11-07","2","6"
"902","4274","535","2016-11-08","2","2"
"903","2956","370","2016-11-09","2","5"
"904","3515","440","2016-11-10","2","8"
"905","2141","268","2016-11-11","2","1"
"906","719","90","2016-11-12","2","14"
"907","3979","498","2016-11-13","2","21"
"908","1446","181","2016-11-14","2","9"
"909","2093","262","2016-11-15","2","6"
"910","3971","497","2016-11-16","2","23"
"911","2956","370","2016-11-17","2","8"
"912","2628","329","2016-11-18","2","13"
"913","2404","301","2016-11-19","2","18"
"914","878","110","2016-11-20","2","11"
"915","942","118","2016-11-21","2","15"
"916","2780","348","2016-11-22","2","20"
"917","1038","130","2016-11-23","2","10"
"918","4394","550","2016-11-24","2","20"
"919","3899","488","2016-11-25","2","8"
"920","2452","307","2016-11-26","2","20"
"921","3315","415","2016-11-27","2","10"
"922","2021","253","2016-11-28","2","12"
"923","3291","412","2016-11-29","2","1"
"924","3955","495","2016-11-30","2","17"
"925","4762","596","2016-12-01","2","1"
"926","1582","198","2016-12-02","2","22"
"927","1334","167","2016-12-03","2","2"
"928","4794","600","2016-12-04","2","14"
"929","2253","282","2016-12-05","2","8"
"930","2269","284","2016-12-06","2","5"
"931","1318","165","2016-12-07","2","4"
"932","1142","143","2016-12-08","2","12"
"933","2349","294","2016-12-09","2","24"
"934","2788","349","2016-12-10","2","1"
"935","2309","289","2015-09-01","3","22"
"936","3275","410","2015-09-02","3","11"
"937","3331","417","2015-09-03","3","16"
"938","775","97","2015-09-04","3","4"
"939","3132","392","2015-09-05","3","6"
"940","1366","171","2015-09-06","3","15"
"941","2564","321","2015-09-07","3","8"
"942","1981","248","2015-09-08","3","24"
"943","767","96","2015-09-09","3","4"
"944","4538","568","2015-09-10","3","21"
"945","854","107","2015-09-11","3","24"
"946","3947","494","2015-09-12","3","9"
"947","2780","348","2015-09-13","3","10"
"948","3180","398","2015-09-14","3","14"
"949","4186","524","2015-09-15","3","13"
"950","1206","151","2015-09-16","3","5"
"951","615","77","2015-09-17","3","21"
"952","2668","334","2015-09-18","3","12"
"953","1302","163","2015-09-19","3","6"
"954","2157","270","2015-09-20","3","9"
"955","3435","430","2015-09-21","3","14"
"956","3779","473","2015-09-22","3","6"
"957","3243","406","2015-09-23","3","6"
"958","1765","221","2015-09-24","3","17"
"959","2876","360","2015-09-25","3","24"
"960","591","74","2015-09-26","3","15"
"961","655","82","2015-09-27","3","15"
"962","4618","578","2015-09-28","3","5"
"963","830","104","2015-09-29","3","2"
"964","1390","174","2015-09-30","3","15"
"965","2397","300","2015-10-01","3","3"
"966","3667","459","2015-10-02","3","10"
"967","4490","562","2015-10-03","3","11"
"968","2077","260","2015-10-04","3","7"
"969","2748","344","2015-10-05","3","19"
"970","3227","404","2015-10-06","3","5"
"971","4418","553","2015-10-07","3","8"
"972","1462","183","2015-10-08","3","10"
"973","3140","393","2015-10-09","3","13"
"974","4650","582","2015-10-10","3","23"
"975","2844","356","2015-10-11","3","14"
"976","2980","373","2015-10-12","3","20"
"977","679","85","2015-10-13","3","11"
"978","2468","309","2015-10-14","3","7"
"979","3020","378","2015-10-15","3","13"
"980","719","90","2015-10-16","3","6"
"981","2428","304","2015-10-17","3","9"
"982","3603","451","2015-10-18","3","12"
"983","3395","425","2015-10-19","3","22"
"984","4018","503","2015-10-20","3","20"
"985","3443","431","2015-10-21","3","13"
"986","1342","168","2015-10-22","3","24"
"987","2045","256","2015-10-23","3","21"
"988","2548","319","2015-10-24","3","23"
"989","3355","420","2015-10-25","3","22"
"990","2900","363","2015-10-26","3","9"
"991","3995","500","2015-10-27","3","23"
"992","2077","260","2015-10-28","3","4"
"993","1286","161","2015-10-29","3","8"
"994","4458","558","2015-10-30","3","18"
"995","1781","223","2015-10-31","3","22"
"996","4410","552","2015-11-01","3","7"
"997","4498","563","2015-11-02","3","12"
"998","3803","476","2015-11-03","3","6"
"999","2237","280","2015-11-04","3","2"
"1000","2293","287","2015-11-05","3","5"
"1001","1733","217","2015-11-06","3","4"
"1002","3363","421","2015-11-07","3","6"
"1003","2285","286","2015-11-08","3","4"
"1004","2333","292","2015-11-09","3","18"
"1005","894","112","2015-11-10","3","7"
"1006","1246","156","2015-11-11","3","22"
"1007","3867","484","2015-11-12","3","22"
"1008","1318","165","2015-11-13","3","23"
"1009","3180","398","2015-11-14","3","22"
"1010","2381","298","2015-11-15","3","23"
"1011","2860","358","2015-11-16","3","11"
"1012","751","94","2015-11-17","3","3"
"1013","2716","340","2015-11-18","3","4"
"1014","3100","388","2015-11-19","3","18"
"1015","3691","462","2015-11-20","3","17"
"1016","2716","340","2015-11-21","3","6"
"1017","4554","570","2015-11-22","3","20"
"1018","1845","231","2015-11-23","3","2"
"1019","2213","277","2015-11-24","3","16"
"1020","3219","403","2015-11-25","3","19"
"1021","2452","307","2015-11-26","3","12"
"1022","2237","280","2015-11-27","3","9"
"1023","3084","386","2015-11-28","3","22"
"1024","4234","530","2015-11-29","3","14"
"1025","1014","127","2015-11-30","3","10"
"1026","1598","200","2015-12-01","3","21"
"1027","4466","559","2015-12-02","3","23"
"1028","1645","206","2015-12-03","3","17"
"1029","3803","476","2015-12-04","3","8"
"1030","1550","194","2015-12-05","3","5"
"1031","4666","584","2015-12-06","3","24"
"1032","4506","564","2015-12-07","3","12"
"1033","2253","282","2015-12-08","3","14"
"1034","4642","581","2015-12-09","3","5"
"1035","3955","495","2015-12-10","3","19"
"1036","1757","220","2015-12-11","3","4"
"1037","2980","373","2015-12-12","3","1"
"1038","1997","250","2015-12-13","3","14"
"1039","2836","355","2015-12-14","3","2"
"1040","775","97","2015-12-15","3","12"
"1041","1510","189","2015-12-16","3","7"
"1042","4306","539","2015-12-17","3","19"
"1043","4754","595","2015-12-18","3","1"
"1044","487","61","2015-12-19","3","12"
"1045","910","114","2015-12-20","3","23"
"1046","3060","383","2015-12-21","3","13"
"1047","711","89","2015-12-22","3","17"
"1048","2644","331","2015-12-23","3","16"
"1049","4322","541","2015-12-24","3","9"
"1050","4026","504","2015-12-25","3","8"
"1051","4098","513","2015-12-26","3","15"
"1052","4298","538","2015-12-27","3","17"
"1053","3020","378","2015-12-28","3","8"
"1054","990","124","2015-12-29","3","21"
"1055","1174","147","2015-12-30","3","22"
"1056","2732","342","2015-12-31","3","17"
"1057","2812","352","2016-01-01","3","15"
"1058","3124","391","2016-01-02","3","21"
"1059","1094","137","2016-01-03","3","12"
"1060","4226","529","2016-01-04","3","9"
"1061","1949","244","2016-01-05","3","22"
"1062","3539","443","2016-01-06","3","8"
"1063","3387","424","2016-01-07","3","21"
"1064","3787","474","2016-01-08","3","22"
"1065","3947","494","2016-01-09","3","20"
"1066","751","94","2016-01-10","3","18"
"1067","2452","307","2016-01-11","3","2"
"1068","3835","480","2016-01-12","3","17"
"1069","4026","504","2016-01-13","3","15"
"1070","559","70","2016-01-14","3","20"
"1071","3283","411","2016-01-15","3","15"
"1072","4178","523","2016-01-16","3","16"
"1073","2660","333","2016-01-17","3","16"
"1074","4594","575","2016-01-18","3","6"
"1075","4530","567","2016-01-19","3","1"
"1076","4434","555","2016-01-20","3","3"
"1077","3251","407","2016-01-21","3","1"
"1078","4002","501","2016-01-22","3","13"
"1079","4594","575","2016-01-23","3","18"
"1080","3451","432","2016-01-24","3","24"
"1081","3995","500","2016-01-25","3","10"
"1082","2397","300","2016-01-26","3","12"
"1083","862","108","2016-01-27","3","12"
"1084","3156","395","2016-01-28","3","17"
"1085","846","106","2016-01-29","3","10"
"1086","2197","275","2016-01-30","3","11"
"1087","1470","184","2016-01-31","3","15"
"1088","4322","541","2016-02-01","3","24"
"1089","3691","462","2016-02-02","3","6"
"1090","3523","441","2016-02-03","3","7"
"1091","519","65","2016-02-04","3","24"
"1092","2876","360","2016-02-05","3","5"
"1093","2876","360","2016-02-06","3","20"
"1094","1925","241","2016-02-07","3","5"
"1095","2293","287","2016-02-08","3","13"
"1096","1062","133","2016-02-09","3","6"
"1097","4082","511","2016-02-10","3","14"
"1098","3188","399","2016-02-11","3","14"
"1099","4602","576","2016-02-12","3","10"
"1100","679","85","2016-02-13","3","13"
"1101","2732","342","2016-02-14","3","5"
"1102","3851","482","2016-02-15","3","10"
"1103","1254","157","2016-02-16","3","15"
"1104","3211","402","2016-02-17","3","15"
"1105","4418","553","2016-02-18","3","17"
"1106","1534","192","2016-02-19","3","7"
"1107","4402","551","2016-02-20","3","18"
"1108","2996","375","2016-02-21","3","17"
"1109","918","115","2016-02-22","3","17"
"1110","894","112","2016-02-23","3","15"
"1111","950","119","2016-02-24","3","5"
